iid,nodes,edges,best_score
42543,616,4896,69
43240,616,728,39
57628,616,1008,19
12615,616,747,134
15068,616,731,130
64840,617,627,8
57561,617,663,198
18199,617,676,136
37720,617,1407,8
43485,617,699,51
36549,618,2144,121
11563,618,692,115
15913,618,730,128
27415,618,665,215
31194,618,741,136
45486,618,2374,44
78335,618,623,206
18832,618,797,125
24432,618,2434,89
25087,618,1534,110
52250,618,767,194
55214,618,845,18
58392,619,1698,17
44014,619,1470,38
49244,619,778,191
670,619,14834,27
12199,619,766,137
15727,619,719,121
85426,619,628,208
43524,619,1787,41
33862,619,757,160
21865,619,687,204
64182,619,652,208
72667,619,793,210
74829,619,678,208
36007,620,2091,118
42469,620,2068,42
332,620,2090,118
671,620,35188,8
672,620,91572,4
673,620,163863,1
674,620,190499,1
13498,620,642,203
16503,620,1049,162
55730,620,630,211
47226,620,821,193
49874,620,1355,124
31235,620,774,112
22483,620,692,208
18632,621,704,132
18670,621,675,111
26507,621,653,215
55171,621,773,181
16203,621,712,127
35282,621,1914,23
85570,621,630,209
46232,621,774,38
46507,621,640,204
46671,621,773,161
39569,622,3694,86
40688,622,1861,55
73211,622,816,187
79080,622,633,207
17766,622,682,107
17964,622,664,94
11804,622,812,147
12203,622,721,131
16529,622,689,113
83507,622,3465,69
31489,622,711,102
26784,623,652,214
30980,623,700,109
18289,623,691,102
18653,623,671,121
23495,623,1151,27
41018,623,699,202
43683,623,851,60
46630,623,843,193
48998,623,774,202
50950,623,1475,119
77411,623,623,208
78270,623,624,208
62495,623,704,11
64298,623,629,5
16482,623,1738,104
11791,624,677,120
12149,624,776,150
12952,624,674,93
16445,624,763,124
43838,624,1834,39
44047,624,1792,45
18936,624,686,104
28988,624,666,260
30510,624,773,133
30830,624,759,133
31101,624,743,124
33669,624,1492,5
33801,624,623,3
39923,624,3411,94
39930,624,735,82
40036,624,3425,93
43005,624,1630,42
60305,624,758,16
64386,624,645,16
85444,624,632,210
71403,624,623,3
72823,624,786,194
74053,625,835,189
44456,625,732,40
2083,625,2000,99
2084,625,2500,84
11808,625,789,122
12179,625,816,130
12287,625,752,139
18342,625,4785,74
23112,625,1887,134
81237,625,1527,135
39153,625,6257,86
39660,625,770,83
40164,625,1189,75
40962,625,709,204
38797,626,810,134
39328,626,3885,84
11445,626,2991,75
13022,626,660,103
15275,626,699,110
15729,626,706,123
55540,626,786,178
84488,626,4264,52
18896,626,734,134
17894,627,761,112
18810,627,720,122
11523,627,773,145
13814,627,704,104
15862,627,2754,89
35053,627,3014,17
36695,627,626,77
37832,627,1391,5
42874,627,657,208
26788,627,659,219
33768,627,626,18
33770,627,626,18
64399,627,672,8
37596,628,799,132
12497,628,757,159
72557,628,638,3
72910,628,835,200
75228,628,627,210
18144,628,697,122
19371,628,851,192
26095,628,663,211
28341,628,705,211
29622,628,686,90
33798,628,791,137
33832,628,1116,24
52926,628,769,195
81314,628,627,210
80869,629,628,93
79062,629,636,210
15782,629,745,128
39489,629,1947,48
41045,629,647,210
41296,629,640,208
42932,629,1850,44
49715,629,722,32
18406,629,687,114
18921,629,696,117
19050,629,1526,118
21301,629,665,220
24963,629,1301,145
25698,629,668,215
34555,629,955,91
30944,630,690,144
35633,630,1245,35
39678,630,3610,83
40047,630,4087,45
42928,630,1824,41
74603,630,700,205
77360,630,635,214
85811,630,1244,34
12713,630,821,167
15204,630,1318,89
16056,630,767,116
16314,630,4430,65
17992,630,736,122
23342,630,1367,23
23461,630,1134,22
25246,630,865,191
52967,630,778,199
56096,630,783,183
57293,630,653,208
43751,630,4656,23
45670,630,651,212
36883,631,1284,46
39675,631,1879,70
41107,631,778,64
61870,631,812,10
63736,631,2309,91
30705,631,691,121
57023,631,780,194
59235,631,660,211
12001,631,785,152
12577,631,838,133
12868,631,724,129
17195,631,687,101
18185,631,693,105
18403,631,799,133
18211,632,689,111
18310,632,712,112
25707,632,668,220
64455,632,766,20
36785,632,765,43
39182,632,694,106
40244,632,676,212
84192,632,3140,91
46985,632,992,36
48806,632,641,210
50902,632,798,181
11845,632,815,127
12458,632,773,150
15106,632,686,96
16064,632,755,97
31663,632,856,120
31527,633,850,110
34439,633,859,141
41009,633,14856,65
61059,633,756,7
78932,633,648,211
11923,633,723,107
12158,633,798,115
15981,633,772,128
48788,633,678,210
44167,634,1940,39
45519,634,718,57
28387,634,5011,53
30495,634,709,129
30740,634,676,91
18076,634,674,105
18215,634,718,129
19194,634,6065,51
35432,634,3048,16
37226,634,3297,58
41765,634,678,208
43218,634,19235,14
11929,634,791,147
11957,634,802,114
12072,634,773,141
15259,634,727,122
17343,634,720,121
56636,634,778,192
55724,635,794,181
44221,635,779,55
59729,635,634,88
82303,635,845,199
84207,635,3034,94
34127,635,634,315
34788,635,2083,177
11876,635,694,108
12212,635,795,150
13311,635,677,81
15108,635,712,132
74621,635,691,226
79220,636,642,215
82503,636,791,198
47626,636,792,204
48613,636,766,197
18456,636,5324,58
18473,636,705,113
24528,636,644,213
60805,636,658,217
61610,636,936,10
63335,636,666,14
16077,636,773,154
17268,636,641,212
26755,636,673,222
27308,636,1494,121
39638,636,1811,90
41627,636,902,177
41132,637,655,214
18283,637,723,126
21708,637,691,218
22951,637,3281,79
83502,637,2245,103
84406,637,1313,58
53327,637,768,28
33868,637,747,160
62898,637,656,212
64356,637,1246,31
11862,637,795,148
12007,637,817,139
12662,637,871,163
13204,637,672,80
16004,637,742,116
15297,638,856,148
16228,638,739,113
83660,638,3126,57
84338,638,1020,178
36345,638,3316,78
38679,638,4851,122
40304,638,696,28
40969,638,991,62
42477,638,4125,43
42493,638,1497,36
50623,638,762,27
63820,638,806,20
52827,638,679,208
57741,639,651,214
39672,639,35641,13
41652,639,1939,76
12398,639,810,150
12462,639,826,148
14604,639,743,114
72665,639,776,209
80209,639,645,214
17890,639,738,140
83822,639,3089,86
47603,639,750,31
28820,639,1494,124
32613,639,704,116
17725,640,803,106
18127,640,672,103
26261,640,683,215
11662,640,854,147
11886,640,827,139
12159,640,736,116
15570,640,770,112
38488,640,4739,85
39177,640,2426,72
41237,640,2589,53
42784,640,1238,42
46005,640,1495,38
48874,640,646,213
50381,640,1512,125
84045,640,6914,60
80395,641,647,213
18389,641,739,150
22324,641,688,219
72296,641,640,214
77721,641,673,209
59637,641,748,14
61731,641,651,215
63958,641,678,215
64368,642,641,4
18727,642,693,127
11900,642,771,98
15996,642,724,80
16345,642,737,112
83546,642,873,181
47467,642,923,51
38957,642,1635,114
38964,642,1668,110
42841,642,656,215
40381,643,797,71
42364,643,655,213
14557,643,713,96
15697,643,775,140
65076,643,642,5
30845,643,677,103
31176,643,786,98
33664,643,2559,3
34626,643,828,147
18350,643,742,133
23525,643,2280,104
47909,643,856,203
79419,643,655,213
34090,644,836,115
14132,644,716,127
55069,644,806,190
58585,644,672,211
39644,644,1248,88
40136,644,3279,93
60428,644,667,217
43624,644,768,60
46849,644,802,165
47739,644,4162,35
48994,644,804,196
18114,644,722,139
82870,644,685,224
39582,645,4638,100
12257,645,1511,122
13230,645,706,120
67986,645,860,78
78137,645,656,214
30852,645,735,101
31841,645,750,120
51970,645,647,218
56013,645,756,20
18178,645,810,134
18923,645,709,96
43664,645,1113,60
46639,645,677,213
29334,646,747,109
30770,646,690,110
15804,646,779,107
16099,646,702,102
39311,646,2922,82
41205,646,2515,51
43127,646,1413,61
72182,646,650,10
79074,646,654,215
79246,646,655,217
19346,646,863,195
21520,646,689,226
25733,646,685,224
37153,647,3026,93
39149,647,3979,95
40033,647,3314,86
40602,647,6148,47
41681,647,3665,93
46199,647,991,28
12542,647,742,117
12857,647,806,156
52708,647,672,217
47434,648,662,7
47741,648,662,218
49494,648,657,218
20399,648,844,210
22707,648,714,216
83349,648,859,183
30065,648,686,287
30917,648,755,118
33958,648,747,150
39920,648,3086,96
16982,648,726,114
63747,648,7393,38
78225,648,653,216
17913,649,709,112
18425,649,733,138
49303,649,770,39
63737,649,2007,104
66254,649,656,216
12094,649,901,159
11878,650,787,159
13841,650,684,89
17610,650,689,119
17631,650,749,116
18931,650,711,119
29703,650,708,89
82500,650,793,204
39259,650,674,224
39391,650,1951,110
41726,650,2170,49
38129,651,1268,16
31146,651,788,113
15556,651,787,141
18271,651,705,129
19106,651,1445,131
43791,651,1404,48
43826,651,11459,51
46725,652,656,219
48996,652,1749,37
50424,652,734,35
11809,652,787,156
11848,652,887,142
11925,652,811,150
16272,652,756,206
40522,652,3160,87
55565,652,853,21
28418,652,719,218
28470,652,723,228
31160,652,865,125
19486,652,794,204
84034,652,3541,84
12083,653,846,128
12170,653,755,132
45051,653,680,221
45648,653,664,218
78265,653,1030,159
39821,653,3307,81
41109,654,1772,39
42009,654,672,35
68351,654,668,219
11770,654,796,150
12731,654,964,160
12898,654,815,162
16119,654,715,128
52910,654,2051,20
59265,654,697,217
85121,654,653,218
47496,654,827,202
26557,654,695,221
30779,654,760,112
31561,654,724,108
33732,654,831,164
34096,654,778,118
33802,655,867,144
11742,655,788,128
12974,655,684,86
15058,655,785,142
35555,655,2279,97
40107,655,1921,84
41827,655,2165,46
42845,655,681,218
72912,655,811,209
53022,655,815,194
17989,655,709,88
46123,655,701,220
46957,655,813,171
50971,655,676,220
47415,656,818,167
11739,656,756,133
14953,656,835,133
15691,656,729,88
31202,656,838,128
40494,656,2109,86
18603,656,762,139
18679,656,712,119
55431,656,702,225
31537,657,762,143
44056,657,697,219
84813,657,3544,87
70445,657,5010,65
74594,657,739,217
14696,657,752,111
16179,657,816,126
18415,657,797,142
25740,657,697,227
26572,657,686,231
35305,657,6284,65
40630,657,675,221
42030,657,1380,39
85904,658,1649,124
17908,658,736,139
18366,658,714,132
18542,658,749,121
66243,658,657,7
11851,658,784,136
13796,658,700,86
15144,658,816,154
15216,658,750,130
36735,659,1328,195
44818,659,2914,48
48643,659,784,36
30554,659,826,139
80728,659,658,66
85905,659,1628,131
18373,659,731,107
20960,659,1831,92
20091,660,854,209
26592,660,713,224
48169,660,870,206
35550,660,661,114
39217,660,4267,89
42490,660,683,218
43557,660,670,221
11505,660,841,138
12341,660,719,216
15602,660,770,140
15899,660,4147,82
73560,660,831,205
78200,660,666,221
61746,660,786,10
62035,660,1855,134
63837,660,926,11
29243,660,1540,127
30685,660,808,134
31525,660,815,135
13807,661,665,220
16321,661,775,134
17861,661,712,117
22718,661,734,220
36693,661,660,15
40664,661,1671,107
60225,661,3645,84
60711,661,669,221
83933,661,2334,112
71518,661,682,217
78702,662,666,220
19019,662,5457,54
21420,662,707,225
31815,662,757,106
45953,662,687,222
333,662,906,193
39648,662,3309,91
42202,662,1835,47
39723,663,3972,12
43622,663,741,58
17998,663,760,143
18122,663,706,131
24291,663,3797,85
25382,663,836,202
27373,663,1720,90
28983,663,1709,93
30853,663,816,107
11748,663,865,140
12045,663,846,116
83028,663,714,232
83447,663,1682,98
84416,663,3972,12
82043,664,909,202
18128,664,811,119
53273,664,672,223
55827,664,829,189
56583,664,815,199
44272,664,1583,43
50643,664,1848,107
33889,664,2351,66
31579,665,740,105
80793,665,1163,21
84182,665,2862,91
42911,665,671,227
23501,665,1224,25
50147,665,831,35
14543,665,743,84
16265,665,711,87
16462,665,812,112
61261,665,685,11
38109,666,1027,204
42697,666,693,27
43003,666,1757,47
43090,666,871,63
71540,666,673,224
17303,666,754,114
17895,666,734,147
18287,666,707,105
43637,666,1652,41
49125,667,1612,23
50880,667,833,200
39722,667,3987,100
62696,667,705,222
52677,667,683,16
53304,667,820,208
57061,667,816,205
32658,667,755,128
85039,667,666,222
85150,667,669,224
85399,667,666,223
17933,667,735,109
24530,667,686,223
76973,667,683,224
12266,667,821,165
13602,667,727,118
11715,668,869,129
12901,668,807,154
29436,668,742,90
43707,668,1259,55
41428,668,2300,41
43451,668,2154,39
51879,668,1076,19
54151,668,703,223
72793,668,807,211
77301,668,672,223
78966,668,674,226
18899,668,708,86
19536,669,813,212
21417,669,728,234
25774,669,709,229
39874,669,6411,78
40032,669,687,230
40649,669,896,59
42068,669,2165,49
334,669,861,213
15335,669,776,130
43772,669,2426,42
44069,669,797,55
45108,669,715,9
47685,669,684,34
51654,669,843,194
55926,669,850,196
12251,670,847,146
12550,670,873,152
21538,670,708,231
62941,670,669,7
37739,670,673,40
42214,670,2310,51
48859,670,683,225
80764,670,669,94
71358,670,803,6
64157,671,1286,7
12196,671,861,137
12242,671,906,162
12794,671,900,164
14567,671,756,110
57772,671,679,225
33796,671,1135,165
21992,671,719,232
84982,671,671,224
38920,671,1768,95
49771,671,792,217
29668,672,731,120
30626,672,854,117
11521,672,748,119
11622,672,782,146
11841,672,763,132
60492,672,879,10
39295,672,3009,94
41048,672,671,23
42361,672,708,64
17720,672,700,71
19380,672,883,210
23388,672,1363,25
80906,672,675,84
82212,672,828,207
83821,673,4219,84
14491,673,789,117
14768,673,789,89
27100,673,2527,44
31036,673,766,111
33804,673,794,128
51010,673,854,196
52334,673,714,223
55824,673,839,195
17757,673,766,112
18604,673,735,132
60430,673,840,280
42535,673,2166,44
38282,674,2805,164
39116,674,1093,75
45643,674,736,10
48791,674,838,196
12518,674,879,139
72191,674,676,5
77183,674,676,226
29340,674,841,116
31118,674,829,90
56773,674,840,200
51838,675,696,224
44163,675,1314,52
38358,675,1469,65
38889,675,712,226
41694,675,727,216
335,675,2699,30
1950,675,1710,125
1951,675,2025,113
2054,675,2070,110
2055,675,2700,90
31228,675,795,111
18311,675,734,147
26035,676,737,227
39655,676,711,226
57762,676,1510,9
73758,676,2017,106
29659,676,744,91
31296,676,947,144
11443,676,2598,103
11840,676,821,162
12579,676,892,164
17664,677,741,104
55531,677,851,200
56313,677,842,202
57912,677,967,6
41693,677,2238,50
31081,677,801,98
31487,677,865,147
74404,677,951,192
12762,678,927,160
12800,678,868,144
21251,678,3090,101
48067,678,806,223
50846,678,1903,113
50977,678,846,201
62616,678,846,11
37236,678,3967,42
42101,678,705,54
41959,679,817,84
17887,679,744,132
18421,679,751,136
53995,679,842,209
30668,679,822,147
31043,679,869,141
51313,679,1531,134
44149,680,1529,47
48896,680,1248,29
18157,680,763,109
18724,680,741,131
41530,680,965,189
83477,680,2037,57
85415,680,679,227
14001,680,804,116
29328,680,724,121
53505,680,704,228
44057,681,1302,28
41314,681,1545,55
41385,681,3457,87
31143,681,850,124
31612,681,831,144
32611,681,871,133
33724,681,866,173
12247,681,909,163
12291,681,877,123
14965,681,755,122
15104,681,850,171
11623,682,807,110
15094,682,876,141
17668,682,750,142
83619,682,2073,28
74126,682,948,206
79757,682,681,228
18300,682,765,110
18346,682,768,96
19289,682,827,215
30536,682,871,133
32739,682,821,126
34287,682,3276,3
61835,682,727,104
59988,683,1334,11
77388,683,688,226
45860,683,2650,33
48296,683,837,230
11741,683,880,163
14989,683,779,130
15311,683,832,143
16231,683,768,94
52187,683,752,26
59617,683,2163,5
34393,683,864,161
22566,683,757,226
18071,684,804,151
19082,684,1532,133
26666,684,716,235
11730,684,944,151
12085,684,830,151
13576,684,759,145
69731,684,4138,101
64562,684,1302,155
51551,684,1473,139
29692,684,804,126
34151,684,6923,60
39992,684,1556,137
41906,684,691,228
42770,685,1638,129
60151,685,787,69
16731,685,801,160
28193,685,783,222
30621,686,935,147
30891,686,775,138
59758,686,830,63
63411,686,690,6
80411,686,730,235
12506,686,787,142
12798,686,960,165
51058,686,861,200
64828,687,688,4
29138,687,6884,66
29330,687,755,91
30780,687,762,112
31323,687,925,157
36712,687,806,17
43190,687,738,59
18631,687,777,126
18927,687,761,107
77800,687,698,229
80004,687,687,229
11914,687,879,151
14985,688,741,118
17982,688,778,125
19496,688,834,217
19617,688,900,214
29552,688,752,90
44027,688,697,234
60810,688,858,10
40849,688,1411,80
42207,688,2092,50
42473,688,1739,44
79443,688,688,233
53005,688,691,230
85343,688,687,230
32640,689,884,111
33767,689,888,122
11518,689,913,146
12315,689,833,157
14630,689,804,130
17649,689,763,128
18752,689,772,134
48079,689,843,219
38728,689,3568,105
39218,689,712,229
41111,689,2448,49
42775,689,1923,45
34898,690,2737,10
41099,690,769,35
34784,690,910,165
65407,690,707,231
12584,690,977,155
54758,690,704,230
77524,690,710,229
79996,690,690,231
37567,691,1222,7
28643,691,10742,27
54534,691,790,25
51449,691,1651,132
12674,691,901,164
15131,691,852,153
15734,691,857,121
17955,692,733,108
18010,692,777,152
18384,692,782,139
19735,692,912,223
83752,692,13904,29
83812,692,3509,85
84221,692,9173,56
50878,692,787,32
31567,692,822,113
34498,692,911,145
30945,693,804,138
31333,693,852,126
18115,693,759,133
12907,693,903,155
35426,693,2506,345
37542,693,734,57
40052,693,715,233
43568,693,702,232
43619,693,790,43
47530,693,722,229
50972,693,861,206
18375,694,891,144
25083,694,4271,59
63276,694,796,10
65689,694,736,8
29324,694,735,93
39814,694,1241,52
58205,694,848,215
53465,695,850,220
18910,695,860,139
24384,695,4120,79
24843,695,694,232
73904,695,2586,86
39944,695,2754,101
40729,695,3134,82
83646,695,3100,37
27165,695,742,239
30848,695,794,93
30986,695,817,114
31258,695,876,137
31014,696,870,112
19095,696,1561,138
12092,696,816,129
12271,696,772,136
13712,696,746,79
37190,696,5676,6
39120,696,1050,128
40370,696,728,231
40722,696,824,71
39377,697,5608,43
39473,697,2049,80
40179,697,1721,129
40420,697,715,237
21459,697,745,237
51514,697,716,233
53907,697,713,233
55065,697,893,199
55187,697,875,206
70873,697,775,4
77730,697,704,233
84380,697,1779,65
80880,698,697,118
61578,698,2044,97
63710,698,1253,110
30865,698,758,100
30934,698,800,109
79746,698,703,233
11535,698,925,136
11603,698,1013,156
11865,698,978,156
12464,698,915,174
84978,699,699,233
41079,699,832,25
29663,699,779,77
27982,700,746,236
31076,700,906,115
31534,700,966,141
83376,700,5977,53
930,700,5977,53
11551,700,944,145
64786,700,121728,4
47099,700,970,203
18191,700,771,116
23101,700,183010,3
23365,700,1309,32
38022,700,60999,8
39394,700,977,32
41676,700,1792,59
72434,700,932,219
54631,700,709,234
45521,701,765,42
48719,701,896,24
49559,701,724,234
13716,701,807,141
15930,701,4021,78
29016,701,5436,56
31063,701,938,150
61375,701,702,234
66517,701,700,232
79036,701,711,236
19424,701,954,212
18083,702,763,136
26780,702,773,236
34063,702,776,141
43631,702,16498,10
11894,702,824,160
12433,702,810,167
78765,702,707,234
79523,702,703,234
80136,702,731,230
39074,702,4040,59
41897,702,1231,88
39631,703,4348,6
40593,703,1827,34
45421,703,711,237
48099,703,879,229
54166,703,728,240
55882,703,837,20
56056,703,880,205
82595,703,797,232
31693,703,821,128
70133,703,752,233
